sample_id,image_path
22676,D:\amazon ml\Copy of train\train\22676.jpg
141157,D:\amazon ml\Copy of train\train\141157.jpg
139726,D:\amazon ml\Copy of train\train\139726.jpg
211399,D:\amazon ml\Copy of train\train\211399.jpg
292617,D:\amazon ml\Copy of train\train\292617.jpg
27121,D:\amazon ml\Copy of train\train\27121.jpg
31944,D:\amazon ml\Copy of train\train\31944.jpg
282997,D:\amazon ml\Copy of train\train\282997.jpg
222755,D:\amazon ml\Copy of train\train\222755.jpg
148774,D:\amazon ml\Copy of train\train\148774.jpg
60935,D:\amazon ml\Copy of train\train\60935.jpg
211371,D:\amazon ml\Copy of train\train\211371.jpg
253994,D:\amazon ml\Copy of train\train\253994.jpg
203501,D:\amazon ml\Copy of train\train\203501.jpg
44666,D:\amazon ml\Copy of train\train\44666.jpg
35735,D:\amazon ml\Copy of train\train\35735.jpg
174653,D:\amazon ml\Copy of train\train\174653.jpg
46360,D:\amazon ml\Copy of train\train\46360.jpg
228613,D:\amazon ml\Copy of train\train\228613.jpg
190449,D:\amazon ml\Copy of train\train\190449.jpg
183464,D:\amazon ml\Copy of train\train\183464.jpg
183747,D:\amazon ml\Copy of train\train\183747.jpg
131540,D:\amazon ml\Copy of train\train\131540.jpg
191148,D:\amazon ml\Copy of train\train\191148.jpg
261412,D:\amazon ml\Copy of train\train\261412.jpg
205928,D:\amazon ml\Copy of train\train\205928.jpg
145697,D:\amazon ml\Copy of train\train\145697.jpg
98143,D:\amazon ml\Copy of train\train\98143.jpg
40573,D:\amazon ml\Copy of train\train\40573.jpg
195314,D:\amazon ml\Copy of train\train\195314.jpg
33294,D:\amazon ml\Copy of train\train\33294.jpg
54308,D:\amazon ml\Copy of train\train\54308.jpg
100375,D:\amazon ml\Copy of train\train\100375.jpg
275592,D:\amazon ml\Copy of train\train\275592.jpg
173603,D:\amazon ml\Copy of train\train\173603.jpg
216717,D:\amazon ml\Copy of train\train\216717.jpg
13029,D:\amazon ml\Copy of train\train\13029.jpg
112204,D:\amazon ml\Copy of train\train\112204.jpg
232607,D:\amazon ml\Copy of train\train\232607.jpg
38364,D:\amazon ml\Copy of train\train\38364.jpg
132256,D:\amazon ml\Copy of train\train\132256.jpg
94910,D:\amazon ml\Copy of train\train\94910.jpg
197879,D:\amazon ml\Copy of train\train\197879.jpg
141131,D:\amazon ml\Copy of train\train\141131.jpg
29359,D:\amazon ml\Copy of train\train\29359.jpg
137306,D:\amazon ml\Copy of train\train\137306.jpg
227859,D:\amazon ml\Copy of train\train\227859.jpg
171115,D:\amazon ml\Copy of train\train\171115.jpg
271116,D:\amazon ml\Copy of train\train\271116.jpg
20805,D:\amazon ml\Copy of train\train\20805.jpg
272415,D:\amazon ml\Copy of train\train\272415.jpg
12858,D:\amazon ml\Copy of train\train\12858.jpg
84815,D:\amazon ml\Copy of train\train\84815.jpg
226241,D:\amazon ml\Copy of train\train\226241.jpg
57156,D:\amazon ml\Copy of train\train\57156.jpg
264112,D:\amazon ml\Copy of train\train\264112.jpg
110421,D:\amazon ml\Copy of train\train\110421.jpg
267278,D:\amazon ml\Copy of train\train\267278.jpg
283528,D:\amazon ml\Copy of train\train\283528.jpg
260807,D:\amazon ml\Copy of train\train\260807.jpg
126438,D:\amazon ml\Copy of train\train\126438.jpg
285892,D:\amazon ml\Copy of train\train\285892.jpg
243168,D:\amazon ml\Copy of train\train\243168.jpg
226051,D:\amazon ml\Copy of train\train\226051.jpg
46719,D:\amazon ml\Copy of train\train\46719.jpg
31924,D:\amazon ml\Copy of train\train\31924.jpg
206818,D:\amazon ml\Copy of train\train\206818.jpg
276839,D:\amazon ml\Copy of train\train\276839.jpg
295648,D:\amazon ml\Copy of train\train\295648.jpg
182356,D:\amazon ml\Copy of train\train\182356.jpg
176008,D:\amazon ml\Copy of train\train\176008.jpg
126664,D:\amazon ml\Copy of train\train\126664.jpg
197250,D:\amazon ml\Copy of train\train\197250.jpg
17737,D:\amazon ml\Copy of train\train\17737.jpg
151350,D:\amazon ml\Copy of train\train\151350.jpg
61187,D:\amazon ml\Copy of train\train\61187.jpg
65844,D:\amazon ml\Copy of train\train\65844.jpg
274917,D:\amazon ml\Copy of train\train\274917.jpg
83161,D:\amazon ml\Copy of train\train\83161.jpg
220424,D:\amazon ml\Copy of train\train\220424.jpg
128601,D:\amazon ml\Copy of train\train\128601.jpg
206464,D:\amazon ml\Copy of train\train\206464.jpg
37100,D:\amazon ml\Copy of train\train\37100.jpg
153806,D:\amazon ml\Copy of train\train\153806.jpg
268809,D:\amazon ml\Copy of train\train\268809.jpg
230210,D:\amazon ml\Copy of train\train\230210.jpg
153397,D:\amazon ml\Copy of train\train\153397.jpg
149414,D:\amazon ml\Copy of train\train\149414.jpg
3621,D:\amazon ml\Copy of train\train\3621.jpg
140918,D:\amazon ml\Copy of train\train\140918.jpg
136847,D:\amazon ml\Copy of train\train\136847.jpg
129261,D:\amazon ml\Copy of train\train\129261.jpg
208462,D:\amazon ml\Copy of train\train\208462.jpg
78838,D:\amazon ml\Copy of train\train\78838.jpg
10049,D:\amazon ml\Copy of train\train\10049.jpg
297727,D:\amazon ml\Copy of train\train\297727.jpg
44114,D:\amazon ml\Copy of train\train\44114.jpg
181041,D:\amazon ml\Copy of train\train\181041.jpg
6872,D:\amazon ml\Copy of train\train\6872.jpg
56253,D:\amazon ml\Copy of train\train\56253.jpg
67101,D:\amazon ml\Copy of train\train\67101.jpg
216074,D:\amazon ml\Copy of train\train\216074.jpg
67536,D:\amazon ml\Copy of train\train\67536.jpg
239790,D:\amazon ml\Copy of train\train\239790.jpg
271874,D:\amazon ml\Copy of train\train\271874.jpg
218840,D:\amazon ml\Copy of train\train\218840.jpg
122307,D:\amazon ml\Copy of train\train\122307.jpg
218616,D:\amazon ml\Copy of train\train\218616.jpg
285063,D:\amazon ml\Copy of train\train\285063.jpg
259042,D:\amazon ml\Copy of train\train\259042.jpg
98589,D:\amazon ml\Copy of train\train\98589.jpg
27261,D:\amazon ml\Copy of train\train\27261.jpg
107798,D:\amazon ml\Copy of train\train\107798.jpg
183772,D:\amazon ml\Copy of train\train\183772.jpg
259998,D:\amazon ml\Copy of train\train\259998.jpg
75509,D:\amazon ml\Copy of train\train\75509.jpg
143896,D:\amazon ml\Copy of train\train\143896.jpg
277362,D:\amazon ml\Copy of train\train\277362.jpg
125910,D:\amazon ml\Copy of train\train\125910.jpg
58680,D:\amazon ml\Copy of train\train\58680.jpg
47250,D:\amazon ml\Copy of train\train\47250.jpg
84219,D:\amazon ml\Copy of train\train\84219.jpg
61511,D:\amazon ml\Copy of train\train\61511.jpg
276489,D:\amazon ml\Copy of train\train\276489.jpg
8207,D:\amazon ml\Copy of train\train\8207.jpg
95188,D:\amazon ml\Copy of train\train\95188.jpg
276637,D:\amazon ml\Copy of train\train\276637.jpg
243750,D:\amazon ml\Copy of train\train\243750.jpg
94552,D:\amazon ml\Copy of train\train\94552.jpg
174384,D:\amazon ml\Copy of train\train\174384.jpg
95947,D:\amazon ml\Copy of train\train\95947.jpg
280175,D:\amazon ml\Copy of train\train\280175.jpg
4810,D:\amazon ml\Copy of train\train\4810.jpg
296828,D:\amazon ml\Copy of train\train\296828.jpg
189255,D:\amazon ml\Copy of train\train\189255.jpg
171962,D:\amazon ml\Copy of train\train\171962.jpg
211446,D:\amazon ml\Copy of train\train\211446.jpg
2562,D:\amazon ml\Copy of train\train\2562.jpg
188236,D:\amazon ml\Copy of train\train\188236.jpg
278189,D:\amazon ml\Copy of train\train\278189.jpg
244173,D:\amazon ml\Copy of train\train\244173.jpg
224293,D:\amazon ml\Copy of train\train\224293.jpg
119404,D:\amazon ml\Copy of train\train\119404.jpg
68013,D:\amazon ml\Copy of train\train\68013.jpg
201387,D:\amazon ml\Copy of train\train\201387.jpg
162905,D:\amazon ml\Copy of train\train\162905.jpg
152403,D:\amazon ml\Copy of train\train\152403.jpg
106051,D:\amazon ml\Copy of train\train\106051.jpg
190004,D:\amazon ml\Copy of train\train\190004.jpg
133419,D:\amazon ml\Copy of train\train\133419.jpg
245408,D:\amazon ml\Copy of train\train\245408.jpg
233718,D:\amazon ml\Copy of train\train\233718.jpg
47921,D:\amazon ml\Copy of train\train\47921.jpg
41629,D:\amazon ml\Copy of train\train\41629.jpg
15338,D:\amazon ml\Copy of train\train\15338.jpg
114365,D:\amazon ml\Copy of train\train\114365.jpg
90869,D:\amazon ml\Copy of train\train\90869.jpg
28214,D:\amazon ml\Copy of train\train\28214.jpg
79816,D:\amazon ml\Copy of train\train\79816.jpg
124841,D:\amazon ml\Copy of train\train\124841.jpg
143687,D:\amazon ml\Copy of train\train\143687.jpg
35683,D:\amazon ml\Copy of train\train\35683.jpg
180360,D:\amazon ml\Copy of train\train\180360.jpg
254015,D:\amazon ml\Copy of train\train\254015.jpg
122864,D:\amazon ml\Copy of train\train\122864.jpg
228256,D:\amazon ml\Copy of train\train\228256.jpg
44904,D:\amazon ml\Copy of train\train\44904.jpg
91592,D:\amazon ml\Copy of train\train\91592.jpg
224274,D:\amazon ml\Copy of train\train\224274.jpg
42074,D:\amazon ml\Copy of train\train\42074.jpg
247436,D:\amazon ml\Copy of train\train\247436.jpg
142803,D:\amazon ml\Copy of train\train\142803.jpg
21349,D:\amazon ml\Copy of train\train\21349.jpg
255460,D:\amazon ml\Copy of train\train\255460.jpg
91443,D:\amazon ml\Copy of train\train\91443.jpg
286954,D:\amazon ml\Copy of train\train\286954.jpg
12303,D:\amazon ml\Copy of train\train\12303.jpg
209731,D:\amazon ml\Copy of train\train\209731.jpg
281580,D:\amazon ml\Copy of train\train\281580.jpg
257768,D:\amazon ml\Copy of train\train\257768.jpg
167598,D:\amazon ml\Copy of train\train\167598.jpg
76243,D:\amazon ml\Copy of train\train\76243.jpg
96776,D:\amazon ml\Copy of train\train\96776.jpg
143861,D:\amazon ml\Copy of train\train\143861.jpg
161122,D:\amazon ml\Copy of train\train\161122.jpg
177610,D:\amazon ml\Copy of train\train\177610.jpg
270166,D:\amazon ml\Copy of train\train\270166.jpg
19609,D:\amazon ml\Copy of train\train\19609.jpg
158626,D:\amazon ml\Copy of train\train\158626.jpg
45145,D:\amazon ml\Copy of train\train\45145.jpg
114421,D:\amazon ml\Copy of train\train\114421.jpg
2870,D:\amazon ml\Copy of train\train\2870.jpg
283081,D:\amazon ml\Copy of train\train\283081.jpg
201423,D:\amazon ml\Copy of train\train\201423.jpg
150617,D:\amazon ml\Copy of train\train\150617.jpg
194077,D:\amazon ml\Copy of train\train\194077.jpg
296820,D:\amazon ml\Copy of train\train\296820.jpg
74453,D:\amazon ml\Copy of train\train\74453.jpg
281438,D:\amazon ml\Copy of train\train\281438.jpg
173508,D:\amazon ml\Copy of train\train\173508.jpg
220387,D:\amazon ml\Copy of train\train\220387.jpg
111365,D:\amazon ml\Copy of train\train\111365.jpg
255336,D:\amazon ml\Copy of train\train\255336.jpg
273599,D:\amazon ml\Copy of train\train\273599.jpg
145798,D:\amazon ml\Copy of train\train\145798.jpg
184921,D:\amazon ml\Copy of train\train\184921.jpg
67475,D:\amazon ml\Copy of train\train\67475.jpg
16686,D:\amazon ml\Copy of train\train\16686.jpg
33553,D:\amazon ml\Copy of train\train\33553.jpg
196371,D:\amazon ml\Copy of train\train\196371.jpg
171338,D:\amazon ml\Copy of train\train\171338.jpg
110108,D:\amazon ml\Copy of train\train\110108.jpg
239205,D:\amazon ml\Copy of train\train\239205.jpg
204045,D:\amazon ml\Copy of train\train\204045.jpg
65284,D:\amazon ml\Copy of train\train\65284.jpg
82827,D:\amazon ml\Copy of train\train\82827.jpg
120087,D:\amazon ml\Copy of train\train\120087.jpg
248263,D:\amazon ml\Copy of train\train\248263.jpg
221109,D:\amazon ml\Copy of train\train\221109.jpg
37146,D:\amazon ml\Copy of train\train\37146.jpg
133598,D:\amazon ml\Copy of train\train\133598.jpg
107954,D:\amazon ml\Copy of train\train\107954.jpg
177445,D:\amazon ml\Copy of train\train\177445.jpg
116512,D:\amazon ml\Copy of train\train\116512.jpg
23425,D:\amazon ml\Copy of train\train\23425.jpg
294375,D:\amazon ml\Copy of train\train\294375.jpg
210258,D:\amazon ml\Copy of train\train\210258.jpg
11550,D:\amazon ml\Copy of train\train\11550.jpg
245894,D:\amazon ml\Copy of train\train\245894.jpg
162856,D:\amazon ml\Copy of train\train\162856.jpg
208441,D:\amazon ml\Copy of train\train\208441.jpg
14533,D:\amazon ml\Copy of train\train\14533.jpg
250021,D:\amazon ml\Copy of train\train\250021.jpg
60957,D:\amazon ml\Copy of train\train\60957.jpg
134776,D:\amazon ml\Copy of train\train\134776.jpg
45521,D:\amazon ml\Copy of train\train\45521.jpg
238122,D:\amazon ml\Copy of train\train\238122.jpg
228591,D:\amazon ml\Copy of train\train\228591.jpg
20847,D:\amazon ml\Copy of train\train\20847.jpg
148367,D:\amazon ml\Copy of train\train\148367.jpg
4835,D:\amazon ml\Copy of train\train\4835.jpg
110895,D:\amazon ml\Copy of train\train\110895.jpg
227780,D:\amazon ml\Copy of train\train\227780.jpg
235345,D:\amazon ml\Copy of train\train\235345.jpg
216997,D:\amazon ml\Copy of train\train\216997.jpg
62237,D:\amazon ml\Copy of train\train\62237.jpg
297780,D:\amazon ml\Copy of train\train\297780.jpg
121099,D:\amazon ml\Copy of train\train\121099.jpg
274609,D:\amazon ml\Copy of train\train\274609.jpg
270987,D:\amazon ml\Copy of train\train\270987.jpg
172198,D:\amazon ml\Copy of train\train\172198.jpg
94491,D:\amazon ml\Copy of train\train\94491.jpg
247796,D:\amazon ml\Copy of train\train\247796.jpg
74690,D:\amazon ml\Copy of train\train\74690.jpg
167330,D:\amazon ml\Copy of train\train\167330.jpg
128894,D:\amazon ml\Copy of train\train\128894.jpg
107574,D:\amazon ml\Copy of train\train\107574.jpg
221194,D:\amazon ml\Copy of train\train\221194.jpg
259678,D:\amazon ml\Copy of train\train\259678.jpg
289607,D:\amazon ml\Copy of train\train\289607.jpg
121536,D:\amazon ml\Copy of train\train\121536.jpg
27671,D:\amazon ml\Copy of train\train\27671.jpg
260979,D:\amazon ml\Copy of train\train\260979.jpg
7290,D:\amazon ml\Copy of train\train\7290.jpg
62347,D:\amazon ml\Copy of train\train\62347.jpg
243091,D:\amazon ml\Copy of train\train\243091.jpg
238076,D:\amazon ml\Copy of train\train\238076.jpg
1502,D:\amazon ml\Copy of train\train\1502.jpg
22426,D:\amazon ml\Copy of train\train\22426.jpg
231359,D:\amazon ml\Copy of train\train\231359.jpg
105089,D:\amazon ml\Copy of train\train\105089.jpg
258185,D:\amazon ml\Copy of train\train\258185.jpg
202740,D:\amazon ml\Copy of train\train\202740.jpg
224557,D:\amazon ml\Copy of train\train\224557.jpg
13752,D:\amazon ml\Copy of train\train\13752.jpg
262161,D:\amazon ml\Copy of train\train\262161.jpg
236740,D:\amazon ml\Copy of train\train\236740.jpg
271147,D:\amazon ml\Copy of train\train\271147.jpg
216856,D:\amazon ml\Copy of train\train\216856.jpg
73347,D:\amazon ml\Copy of train\train\73347.jpg
239922,D:\amazon ml\Copy of train\train\239922.jpg
236893,D:\amazon ml\Copy of train\train\236893.jpg
139897,D:\amazon ml\Copy of train\train\139897.jpg
91775,D:\amazon ml\Copy of train\train\91775.jpg
23972,D:\amazon ml\Copy of train\train\23972.jpg
231021,D:\amazon ml\Copy of train\train\231021.jpg
167522,D:\amazon ml\Copy of train\train\167522.jpg
228989,D:\amazon ml\Copy of train\train\228989.jpg
284701,D:\amazon ml\Copy of train\train\284701.jpg
147142,D:\amazon ml\Copy of train\train\147142.jpg
101533,D:\amazon ml\Copy of train\train\101533.jpg
91675,D:\amazon ml\Copy of train\train\91675.jpg
56018,D:\amazon ml\Copy of train\train\56018.jpg
114855,D:\amazon ml\Copy of train\train\114855.jpg
164321,D:\amazon ml\Copy of train\train\164321.jpg
147974,D:\amazon ml\Copy of train\train\147974.jpg
90695,D:\amazon ml\Copy of train\train\90695.jpg
54248,D:\amazon ml\Copy of train\train\54248.jpg
241141,D:\amazon ml\Copy of train\train\241141.jpg
12051,D:\amazon ml\Copy of train\train\12051.jpg
9761,D:\amazon ml\Copy of train\train\9761.jpg
64011,D:\amazon ml\Copy of train\train\64011.jpg
158306,D:\amazon ml\Copy of train\train\158306.jpg
270653,D:\amazon ml\Copy of train\train\270653.jpg
78265,D:\amazon ml\Copy of train\train\78265.jpg
99738,D:\amazon ml\Copy of train\train\99738.jpg
192119,D:\amazon ml\Copy of train\train\192119.jpg
253971,D:\amazon ml\Copy of train\train\253971.jpg
62872,D:\amazon ml\Copy of train\train\62872.jpg
261319,D:\amazon ml\Copy of train\train\261319.jpg
43061,D:\amazon ml\Copy of train\train\43061.jpg
120311,D:\amazon ml\Copy of train\train\120311.jpg
239950,D:\amazon ml\Copy of train\train\239950.jpg
208763,D:\amazon ml\Copy of train\train\208763.jpg
14000,D:\amazon ml\Copy of train\train\14000.jpg
264614,D:\amazon ml\Copy of train\train\264614.jpg
103862,D:\amazon ml\Copy of train\train\103862.jpg
155203,D:\amazon ml\Copy of train\train\155203.jpg
5585,D:\amazon ml\Copy of train\train\5585.jpg
41669,D:\amazon ml\Copy of train\train\41669.jpg
174638,D:\amazon ml\Copy of train\train\174638.jpg
39261,D:\amazon ml\Copy of train\train\39261.jpg
135192,D:\amazon ml\Copy of train\train\135192.jpg
162665,D:\amazon ml\Copy of train\train\162665.jpg
86278,D:\amazon ml\Copy of train\train\86278.jpg
78827,D:\amazon ml\Copy of train\train\78827.jpg
288158,D:\amazon ml\Copy of train\train\288158.jpg
274109,D:\amazon ml\Copy of train\train\274109.jpg
76923,D:\amazon ml\Copy of train\train\76923.jpg
264355,D:\amazon ml\Copy of train\train\264355.jpg
245815,D:\amazon ml\Copy of train\train\245815.jpg
69338,D:\amazon ml\Copy of train\train\69338.jpg
244284,D:\amazon ml\Copy of train\train\244284.jpg
206516,D:\amazon ml\Copy of train\train\206516.jpg
70844,D:\amazon ml\Copy of train\train\70844.jpg
255030,D:\amazon ml\Copy of train\train\255030.jpg
9579,D:\amazon ml\Copy of train\train\9579.jpg
36966,D:\amazon ml\Copy of train\train\36966.jpg
168293,D:\amazon ml\Copy of train\train\168293.jpg
144740,D:\amazon ml\Copy of train\train\144740.jpg
241469,D:\amazon ml\Copy of train\train\241469.jpg
101118,D:\amazon ml\Copy of train\train\101118.jpg
53942,D:\amazon ml\Copy of train\train\53942.jpg
113147,D:\amazon ml\Copy of train\train\113147.jpg
238267,D:\amazon ml\Copy of train\train\238267.jpg
30148,D:\amazon ml\Copy of train\train\30148.jpg
153247,D:\amazon ml\Copy of train\train\153247.jpg
76352,D:\amazon ml\Copy of train\train\76352.jpg
224360,D:\amazon ml\Copy of train\train\224360.jpg
162012,D:\amazon ml\Copy of train\train\162012.jpg
197441,D:\amazon ml\Copy of train\train\197441.jpg
179468,D:\amazon ml\Copy of train\train\179468.jpg
112968,D:\amazon ml\Copy of train\train\112968.jpg
118089,D:\amazon ml\Copy of train\train\118089.jpg
256871,D:\amazon ml\Copy of train\train\256871.jpg
168837,D:\amazon ml\Copy of train\train\168837.jpg
223801,D:\amazon ml\Copy of train\train\223801.jpg
296621,D:\amazon ml\Copy of train\train\296621.jpg
72217,D:\amazon ml\Copy of train\train\72217.jpg
113337,D:\amazon ml\Copy of train\train\113337.jpg
213324,D:\amazon ml\Copy of train\train\213324.jpg
184212,D:\amazon ml\Copy of train\train\184212.jpg
257429,D:\amazon ml\Copy of train\train\257429.jpg
264458,D:\amazon ml\Copy of train\train\264458.jpg
177013,D:\amazon ml\Copy of train\train\177013.jpg
252149,D:\amazon ml\Copy of train\train\252149.jpg
2717,D:\amazon ml\Copy of train\train\2717.jpg
82175,D:\amazon ml\Copy of train\train\82175.jpg
197602,D:\amazon ml\Copy of train\train\197602.jpg
49687,D:\amazon ml\Copy of train\train\49687.jpg
104724,D:\amazon ml\Copy of train\train\104724.jpg
74946,D:\amazon ml\Copy of train\train\74946.jpg
17654,D:\amazon ml\Copy of train\train\17654.jpg
238623,D:\amazon ml\Copy of train\train\238623.jpg
139367,D:\amazon ml\Copy of train\train\139367.jpg
158098,D:\amazon ml\Copy of train\train\158098.jpg
9065,D:\amazon ml\Copy of train\train\9065.jpg
110487,D:\amazon ml\Copy of train\train\110487.jpg
273150,D:\amazon ml\Copy of train\train\273150.jpg
